,title,price,rating,replyCount,brand,item0,item1,item2,item3
139,엘빈즈 한입 쏘옥 큐브 요거트 과자 6p E세트,0.3440499040307102,0.8,0.00015026484178364368,0.3225806451612903,엘빈즈 한입 쏘옥 큐브 요거트 과자 6p C세트,아이배냇 구워 만든 한과,아이배냇 핑거 동글이,[리뉴얼라이프] 유기농과자 8개묶음/과자/쌀떡과자/현미/베리/딸기
140,내아이애 유기농쌀 스스로 스틱 양파 3p + 브로콜리 3p,0.31046065259117084,0.9,0.0004883607357968419,0.04838709677419355,내아이애 유기농쌀 스스로 스틱 단호박 3p + 자색고구마 3p,내아이애 유기농쌀 떡뻥 사과 3p +바나나 3p,내아이애 요거트 현미 요거링 딸기 3p + 블루베리 3p,내이브로 동결건조 과일칩
141,아기밀냠냠 순곡물바 3종 혼합,0.19313819577735125,0.9,0.0007388021387695814,0.6774193548387096,짱죽 헬로 짱 유기농 과자 9종 세트,베베쿡 쌀쿵 쌀과자,올가홀푸드 순수한 딸기칩 13g,그린원푸드 유기농 과자 떡뻥 3종세트
142,맘마밀 요미요미 유기농쌀과자 7개월,0.16770633397312862,0.9,0.0008890669805532251,0.8387096774193548,프로엠 요거팜 무농약 쌀로만든 블루베리 스낵,프로엠 맘스케어 유기농 까까,이든힐 퍼프 과일맛 스낵,청오 유기농 쌀튀밥 쌀과자
143,Hot Kid 어린이 멈-멈 오가닉 스트로베리 라이스 비스킷 60g,0.06285988483685222,0.9,0.0031179954670106065,0.6935483870967741,Hot Kid 차일드 멈-멈 오리지널 오가닉 라이스 러스크 50g,빙그레 뽀로로와 친구들 카카오,Baby Mum-Mum 라이스 러스크 50g,Hot Kid 차일드 멈-멈 사과 & 호박 라이스 러스크 50g
144,엘빈즈 쌀눈담은 건강한 쌀과자 곡물그대로 6p V세트,0.20057581573896355,0.9,2.5044140297273947e-05,0.3225806451612903,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p J세트,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p L세트,[엘빈즈] 엘빈즈 쌀눈 핫도그 (10개입),엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p A세트
145,아이배냇 핑거 요거트,0.5412667946257198,0.9,0.032832867929726145,0.4032258064516129,해피 퍼프스 아무거나 3개 담기,[야미얼스] 막대사탕100개-아이키커/알사탕/캔디/화이트데이/간식,아이배냇 사과 조아 과일칩,[커클랜드] 커클랜드 젤리벨리 젤리빈 1.8kg 45가지맛 코스트코
146,내이브로 과자링,0.2123320537428023,0.9,0.003368436869983346,0.06451612903225806,내아이애 정성빚은 쌀튀밥,내아이애 콩고물 쌀과자,내아이애 유기농 쌀과자 간식 셋트 (8+1이벤트),내아이애 스스로 스틱 5종 세트
147,그린원푸드 유기농 과자 떡뻥 3종세트,0.17082533589251442,0.9,0.0006010593671345747,0.5967741935483871,그린원푸드 유기농 떡뻥 과자 스틱 3종 세트,그린원푸드 유기농 스틱 쌀과자 7종 세트,아이앤미꼬마쌀과자/유기농쌀과자 샘플듬뿍,베베쿡 쌀쿵 쌀과자
148,볼과자,0.5345489443378119,0.9,0.0016779573999173545,0.16129032258064516,일동후디스 그릭 요거볼 핑거푸드,[코스트코] 웰치스 후르츠 젤리 100봉 2.55kg,후디스 냠냠 순 과일칩 10개 / 순사과 / 순배 / 순딸기,일동후디스 김과자
149,내아이애 유기농쌀 스스로 스틱 단호박 3p + 자색고구마 3p,0.31046065259117084,0.9,0.0016403911894714435,0.04838709677419355,내아이애 유기농쌀 떡뻥 사과 3p +바나나 3p,내아이애 요거트 현미 요거링 딸기 3p + 블루베리 3p,내아이애 유기농쌀 스스로 스틱 양파 3p + 브로콜리 3p,내이브로 동결건조 과일칩
150,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p L세트,0.20057581573896355,0.9,0.0002379193328241025,0.3225806451612903,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p J세트,엘빈즈 쌀눈담은 건강한 쌀과자 곡물그대로 6p V세트,[엘빈즈] 엘빈즈 쌀눈 핫도그 (10개입),엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p A세트
151,내아이애 유기농 쌀과자 과일담은 현미 과자 모음 할인전(8+1이벤트),0.26103646833013433,0.9,0.009591905733855922,0.04838709677419355,내아이애 스스로 스틱 5종 세트,내아이애 유기농 쌀과자 간식 셋트 (8+1이벤트),내아이애 콩고물 쌀과자,[매일유업] 요미요미 유기농쌀떡뻥 30g 6봉
152,이든힐 퍼프 과일맛 스낵,0.21833013435700577,0.9,0.002354149187943751,0.8548387096774194,키딜리셔스 쌀과자 40g,맘마밀 요미요미 유기농쌀과자 7개월,프로엠 요거팜 무농약 쌀로만든 블루베리 스낵,맘마밀요미요미 유기농쌀떡뻥 5종 혼합
153,일동후디스 웨하스,0.6456333973128598,0.9,0.013323482638149739,0.16129032258064516,일동후디스 비타민마을 물고기 친구들 60g,[파스퇴르] 파스퇴르 검은콩깨칼슘두유(96팩)/쾌변두유(60팩),[파스퇴르] 파스퇴르 쾌변두유(60팩)/칼슘두유(96팩),[코스트코] 웰치스 후르츠 젤리 100봉 2.55kg
154,일동후디스 아기밀냠냠 아기영양간식 볼과자,0.1444337811900192,0.9,0.01091924516961144,0.16129032258064516,내아이애 유기농 떡뻥 과자 3종 세트,일동후디스 쌀과자/떡뻥 웨하스 볼과자 그릭요거볼,[라이스맘] 무료배송10+1증정/100%유기농 아기과자,내이브로 과자링
155,내아이애 유기농 쌀과자 떡뻥 10종 세트(+1 한봉더),0.5369481765834933,0.9,0.0008515007701073142,0.04838709677419355,[매일유업] 매일 요미요미 유기농쌀과자 25gx8봉,요미요미 유기농 쌀과자 25gx8팩 7개월/12개월,[남양] 아이꼬야 요거트볼 불가리스 사과/딸기/블루베리 8개,볼과자
156,내아이애 콩고물 쌀과자,0.2528790786948176,0.9,0.0041448052191988384,0.04838709677419355,내아이애 유기농 쌀과자 간식 셋트 (8+1이벤트),내아이애 스스로 스틱 5종 세트,내아이애 유기농 쌀과자 과일담은 현미 과자 모음 할인전(8+1이벤트),[매일유업] 요미요미 유기농쌀떡뻥 30g 6봉
157,내아이애 스스로 스틱 5종 세트,0.26103646833013433,0.9,0.009366508471180457,0.04838709677419355,내아이애 유기농 쌀과자 과일담은 현미 과자 모음 할인전(8+1이벤트),내아이애 유기농 쌀과자 간식 셋트 (8+1이벤트),내아이애 콩고물 쌀과자,[매일유업] 요미요미 유기농쌀떡뻥 30g 6봉
158,일동후디스 구워만든 순곡물 바,0.27351247600767753,0.9,0.012885210182947446,0.16129032258064516,후디스 냠냠 유기농쌀과자 시금치떡뻥 1box - 6개입,후디스 냠냠 유기농쌀과자 자색고구마떡뻥 1box - 6개,일동후디스 구워만든 순곡물바,후디스 냠냠 유기농쌀과자백미떡뻥 1box - 6개입
159,올가홀푸드 순수한 딸기칩 13g,0.2571976967370441,0.9,0.0002754855432700134,0.7258064516129032,하마씨앤티 유기농 떡뻥 쌀과자 5종,짱죽 헬로 짱 유기농 과자 9종 세트,아기밀냠냠 순곡물바 3종 혼합,맘마밀요미요미 유기농쌀떡뻥 5종 혼합
160,올가홀푸드 순수한 배칩,0.09836852207293667,0.9,0.0015026484178364368,0.7258064516129032,올가홀푸드 자연에서 만든 순수한 사과칩,빙그레 뽀로로와 친구들 플레인 65g + 치즈 65g + 카카오 65g x 2p,짱죽 유기농 쌀과자 헬로 짱 6종 A세트,짱죽 유기농 쌀과자 헬로 짱 6종 B세트
161,내아이애 동결건조 과일칩 사과 3p + 배 3p,0.3714011516314779,0.8,0.0006761917880263966,0.04838709677419355,내아이애 동결건조 과일칩,일동후디스 구워만든 순곡물바 세트 바나나 40g x 2p + 치즈 40g x 2p + 당근 40g x 2p,내아이애 유기농쌀 스스로 스틱 양파 3p + 브로콜리 3p,내아이애 유기농쌀 스스로 스틱 단호박 3p + 자색고구마 3p
162,키딜리셔스 쌀과자 40g,0.2607965451055662,0.9,0.0034936575714697156,0.8709677419354839,이든힐 퍼프 과일맛 스낵,맘마밀요미요미 유기농쌀떡뻥 5종 혼합,매일유업 요미요미 유기농 쌀떡뻥 30g,하마씨앤티 유기농 떡뻥 쌀과자 5종
163,아이배냇 구워 만든 한과,0.3493282149712092,0.8,0.0071751461951689854,0.4032258064516129,아이배냇 핑거 동글이,엘빈즈 한입 쏘옥 큐브 요거트 과자 6p C세트,엘빈즈 한입 쏘옥 큐브 요거트 과자 6p E세트,[리뉴얼라이프] 유기농과자 8개묶음/과자/쌀떡과자/현미/베리/딸기
164,그린원푸드 유기농 떡뻥 스틱 10종 세트,0.4258637236084453,0.9,0.0002754855432700134,0.5967741935483871,팜투패밀리 오가닉 라이스퍼프 레인보우 볼 간식 6p 혼합세트,멈멈 쌀과자 4종세트 혼합세트 (케이스+아람쥬스증정),멈멈 쌀과자,팜투패밀리 아이간식 김 배도라지 세트모음전
165,내아이애 유기농 순수 야채링 과자 단호박 3p + 자색고구마 3p,0.2682341650671785,1.0,0.0003756621044591092,0.04838709677419355,HARIBO 하리보 골드베렌 젤리 980G/해피콜라젤리 980g,[매일유업] 아몬드브리즈 오리지날/190mlx12팩24팩/아몬드 두유,[매일유업] 요미요미 쌀떡뻥 고구마와 연근 30gx6팩,[매일유업] 매일유업 요미요미 쌀떡뻥 현미와보리 30gx6팩
166,짱죽 유기농 쌀과자 헬로 짱 6종 B세트,0.11444337811900193,0.9,0.000500882805945479,0.7419354838709677,짱죽 유기농 쌀과자 헬로 짱 6종 A세트,올가홀푸드 자연에서 만든 순수한 사과칩,올가홀푸드 순수한 배칩,빙그레 뽀로로와 친구들 플레인 65g + 치즈 65g + 카카오 65g x 2p
167,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p A세트,0.20057581573896355,0.8,0.0003255738238645613,0.3225806451612903,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p G세트,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p L세트,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p J세트,엘빈즈 쌀눈담은 건강한 쌀과자 곡물그대로 6p V세트
168,Happy Baby 베이크드 오가닉 치즈 & 그레인 스낵 46g,0.07317658349328215,0.8,0.0011770745939718755,0.45161290322580644,아이배냇 꼬마 육포,해피베이비 유기농 퍼프스 60g,그린원푸드 유기농 과자 3종 세트,그린원푸드 유기농 쌀과자 4종 세트
169,Hot Kid 차일드 멈-멈 오리지널 오가닉 라이스 러스크 50g,0.06285988483685222,0.9,0.002329105047646477,0.6935483870967741,Hot Kid 어린이 멈-멈 오가닉 스트로베리 라이스 비스킷 60g,빙그레 뽀로로와 친구들 카카오,Baby Mum-Mum 라이스 러스크 50g,Hot Kid 차일드 멈-멈 사과 & 호박 라이스 러스크 50g
170,청오 유기농 쌀튀밥 쌀과자,0.1348368522072937,0.9,0.0029927747655242366,0.8870967741935484,맘마밀 요미요미 유기농쌀과자 7개월,이든힐 퍼프 과일맛 스낵,프로엠 맘스케어 유기농 까까,프로엠 요거팜 무농약 쌀로만든 블루베리 스낵
171,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p G세트,0.20057581573896355,0.8,0.0003380958940131983,0.3225806451612903,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p A세트,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p L세트,엘빈즈 쌀눈 담은 건강한 과자 곡물 그대로 6p J세트,엘빈즈 쌀눈담은 건강한 쌀과자 곡물그대로 6p V세트
172,아기밀냠냠 그릭요거볼 4종 혼합,0.27855086372360843,0.8,0.0008389786999586773,0.6774193548387096,아기밀냠냠 볼과자 4종 혼합,올가홀푸드 오븐에 구워 만든 별별 뮤즐리 300g,올가홀푸드 순수한 딸기칩 13g,팜투패밀리 오가닉 라이스 퍼프 레인보우 소프트 바 혼합 세트 5p
173,아이배냇 사과 조아 과일칩,0.43618042226487524,0.9,0.0003255738238645613,0.4032258064516129,해피 퍼프스 아무거나 3개 담기,아이배냇 스틱 유기농 쌀과자 떡뻥,[리뉴얼라이프] 유기농과자 8개묶음/과자/쌀떡과자/현미/베리/딸기,블랙포레스트 꼬마곰 젤리 2.72kg 구미베어 코스트코
174,아이배냇 스틱 유기농 쌀과자와 병아리콩 떡뻥,0.3781190019193858,1.0,0.000463316595499568,0.4032258064516129,[아이배냇] 아이배냇 핑거요거트 4+1 / 다섯가지맛,블랙포레스트 꼬마곰 젤리 2.72kg 구미베어 코스트코,(무료배송) 해피베이비 퍼프 6종 3개 담기,아이배냇 스틱 유기농 쌀과자 떡뻥
175,팜투패밀리 오가닉 라이스 퍼프 레인보우 치발기 칩 30g,0.24472168905950095,1.0,0.00010017656118909579,0.6129032258064516,[함소아제약] 함소아 오비타 50정x3봉,그린원푸드 유기농 스틱 쌀과자 7종 세트,팜투패밀리 오가닉 라이스 퍼프 레인보우 소프트 바 혼합 세트 5p,[건국우유] 포켓밀크200정/40정/키즈/국산원유/우유칼슘캔디
176,일동후디스 웨하스 3종 혼합,0.34452975047984646,0.9,0.001940920873038731,0.16129032258064516,일동후디스 구워만든 순곡물바,[파스퇴르] 파스퇴르 전용목장 멸균우유 200mlx24팩,후디스 냠냠 유기농쌀과자 시금치떡뻥 1box - 6개입,일동후디스 유기농 유아 쌀과자 6p 세트
177,아이배냇 핑거 동글이,0.40547024952015354,0.8,0.010969333450205988,0.4032258064516129,아이배냇 구워 만든 한과,엘빈즈 한입 쏘옥 큐브 요거트 과자 6p C세트,엘빈즈 한입 쏘옥 큐브 요거트 과자 6p E세트,아이배냇 스틱 유기농 쌀과자 떡뻥
178,남양유업 아이꼬야 불가리스 17g,0.4841650671785029,0.9,0.0004883607357968419,0.9032258064516129,남양유업 아이꼬야 동결건조 과일칩,11특가 크리스피롤 12곡 16곡 19곡 22곡 곡물과자,매일유업 요미요미 유기농 쌀떡뻥 30g,맘마밀요미요미 유기농쌀떡뻥 5종 혼합
179,일동후디스 비타민마을 물고기 친구들 60g,0.5969289827255279,0.9,0.00043827245520229407,0.16129032258064516,[코스트코] 웰치스 후르츠 젤리 100봉 2.55kg,일동후디스 웨하스,일동후디스 그릭 요거볼 핑거푸드,볼과자
180,올가홀푸드 오븐에 구워 만든 별별 뮤즐리 300g,0.1833013435700576,0.8,0.00011269863133773277,0.7258064516129032,올가홀푸드 딸기 사르르 스낵,올가홀푸드 사르르 스낵,아기밀냠냠 볼과자 4종 혼합,올가홀푸드 국산 단호박을 넣은 단호박 웨하스
181,빙그레 뽀로로와 친구들 카카오,0.06813819577735125,0.9,0.00022539726267546554,0.7096774193548387,Hot Kid 차일드 멈-멈 오리지널 오가닉 라이스 러스크 50g,Hot Kid 어린이 멈-멈 오가닉 스트로베리 라이스 비스킷 60g,올가홀푸드 유기농 쌀튀밥,빙그레 뽀로로와 친구들 플레인 65g + 치즈 65g + 카카오 65g x 2p
182,후디스 냠냠 순 과일칩 10개 / 순사과 / 순배 / 순딸기,0.5443857965451055,0.9400000000000001,0.0002379193328241025,0.16129032258064516,볼과자,일동후디스 그릭 요거볼 핑거푸드,[코스트코] 웰치스 후르츠 젤리 100봉 2.55kg,일동후디스 비타민마을 물고기 친구들 60g
183,쌀과자마을 전품목 초특가10+2+아기엄마과자/9700무배/떡뻥/요거트/아이과자,0.0163147792706334,0.9199999999999999,0.8875643321353887,0.0,[내아이애]아기부터 어른까지 유기농 과자 특가(10+2),신제품출시 10+2 유기농 아이 쌀과자 떡뻥 김 보리차,유기농쌀 쌀과자 10+2봉/1만원 무배/우체국택배,옥션맘특가쌀과자마을10+2 아이과자 요거트 과일칩
184,[내아이애]아기부터 어른까지 유기농 과자 특가(10+2),0.02111324376199616,0.9199999999999999,1.0,0.04838709677419355,쌀과자마을 전품목 초특가10+2+아기엄마과자/9700무배/떡뻥/요거트/아이과자,신제품출시 10+2 유기농 아이 쌀과자 떡뻥 김 보리차,유기농쌀 쌀과자 10+2봉/1만원 무배/우체국택배,일동후디스.남양.매일.아이배냇 아기 과자 간식 반찬
185,일동후디스.남양.매일.아이배냇 아기 과자 간식 반찬,0.005518234165067179,0.8800000000000001,0.09092275134925307,0.16129032258064516,일동후디스 쌀과자/떡뻥 웨하스 볼과자 그릭요거볼,[아이앤미]10+2행사 1만원이상 무료배송 유기농쌀과자,유기농쌀 쌀과자 10+2봉/1만원 무배/우체국택배,10+2 또야호야 유기농 아기간식 /유아떡뻥쌀과자
186,한양식품 오징어 숏다리 20g,0.009836852207293668,0.76,7.513242089182184e-05,0.9193548387096774,Plum Organics 슈퍼 퍼프 오가닉 베지 프루트 & 그레인 퍼프 42g,청오 유기농 쌀튀밥 쌀과자,올가홀푸드 순수한 유기농 스낵,올가홀푸드 유기농 밀키롤 블루베리 & 요거트 7p
187,후디스 냠냠 유기농쌀과자백미떡뻥 1box - 6개입,0.28910748560460653,0.96,0.0004132283149050201,0.16129032258064516,후디스 냠냠 유기농쌀과자 자색고구마떡뻥 1box - 6개,후디스 냠냠 유기농쌀과자 시금치떡뻥 1box - 6개입,일동후디스 구워만든 순곡물 바,일동후디스 구워만든 순곡물바
188,신제품출시 10+2 유기농 아이 쌀과자 떡뻥 김 보리차,0.01991362763915547,0.9400000000000001,0.35244618640353625,0.06451612903225806,유기농쌀 쌀과자 10+2봉/1만원 무배/우체국택배,옥션맘특가쌀과자마을10+2 아이과자 요거트 과일칩,일동후디스.남양.매일.아이배냇 아기 과자 간식 반찬,남양유업 아이꼬야(구 아기꼬야) 사과  딸기  귤
189,일동후디스 쌀과자/떡뻥 웨하스 볼과자 그릭요거볼,0.03190978886756238,0.9199999999999999,0.016040771860403962,0.16129032258064516,[라이스맘] 무료배송10+1증정/100%유기농 아기과자,10+2 또야호야 유기농 아기간식 /유아떡뻥쌀과자,[질마재농장] 유기농100% 무첨가 유기농쌀과자 / 떡뻥,후디스 아이배냇 요미요미 아기 과자 간식 반찬 100종
190,후디스 냠냠 유기농쌀과자 자색고구마떡뻥 1box - 6개,0.28910748560460653,0.9199999999999999,0.00017530898208091762,0.16129032258064516,후디스 냠냠 유기농쌀과자 시금치떡뻥 1box - 6개입,일동후디스 구워만든 순곡물 바,일동후디스 구워만든 순곡물바,후디스 냠냠 유기농쌀과자백미떡뻥 1box - 6개입
191,신제품출시 10+2 유기농 쌀과자 떡뻥 김 보리차 세트,0.23704414587332054,0.9199999999999999,0.06308618940883308,0.06451612903225806,내아이애 유기농 쌀과자 과일담은 현미 과자 모음 할인전(8+1이벤트),내아이애 스스로 스틱 5종 세트,내아이애 유기농 쌀과자 간식 셋트 (8+1이벤트),내아이애 콩고물 쌀과자
192,후디스 아이배냇 요미요미 아기 과자 간식 반찬 100종,0.0,0.9800000000000001,0.00010017656118909579,0.16129032258064516,[일동후디스] 후디스 아기밀냠냠 아기과자/계란볼/웨하스/떡뻥/짜장,후디스.요미요미.아이배냇.남양 아기 과자/간식 48종,10+1찬스 라이스맘 100%유기농 아기과자모음전,[분유이야기] 일동후디스 유기농 쌀과자 떡뻥(30g). 곡물바(40g)
193,[질마재농장] 유기농100% 무첨가 유기농쌀과자 / 떡뻥,0.045105566218809984,0.9199999999999999,0.031380307792484255,0.0967741935483871,남양 아이꼬야 치즈볼/동결건조/불가리스/쌀과자,남양유업 아이꼬야(구 아기꼬야) 사과  딸기  귤,10+2 또야호야 유기농 아기간식 /유아떡뻥쌀과자,일동후디스 쌀과자/떡뻥 웨하스 볼과자 그릭요거볼
194,후디스 냠냠 유기농쌀과자 시금치떡뻥 1box - 6개입,0.28910748560460653,0.9,0.00015026484178364368,0.16129032258064516,후디스 냠냠 유기농쌀과자 자색고구마떡뻥 1box - 6개,일동후디스 구워만든 순곡물 바,일동후디스 구워만든 순곡물바,일동후디스 웨하스 3종 혼합
195,[아이앤미]10+2행사 1만원이상 무료배송 유기농쌀과자,0.018714011516314782,0.9199999999999999,0.08027899172291164,0.24193548387096775,일동후디스.남양.매일.아이배냇 아기 과자 간식 반찬,[유기농아기간식베베당] 베베당 아기과자 떡뻥 요거트 과일칩 10+2 1만무배,[한세상몰] 아이앤미10+2행사/1만무배/유기농쌀과자 샘플듬뿍,일동후디스 쌀과자/떡뻥 웨하스 볼과자 그릭요거볼
196,11특가 크리스피롤 12곡 16곡 19곡 22곡 곡물과자,0.3498080614203455,0.96,0.06498954407142589,0.9354838709677419,매일유업 요미요미 유기농 쌀떡뻥 30g,E [헵시바] 100%천연 아비삭 과일칩 14g (바나나)×4개/과일과자/웰빙과자/영양만점/몸좋고맛좋은/,키딜리셔스 쌀과자 40g,맘마밀요미요미 유기농쌀떡뻥 5종 혼합
197,남양유업 아이꼬야(구 아기꼬야) 사과  딸기  귤,0.049904030710172756,0.9800000000000001,0.053231320201855774,0.08064516129032258,신상론칭 10+2 유기농 아이간식 쌀과자 김 보리차,[내아이애] 내아이애 유기농 쌀과자/떡뻥 특가 할인 (10+2),[분유이야기] 남양유업 아이꼬야(구 아기꼬야) 사과 딸기 귤,질마재농장-유기농100% 무첨가 유기농쌀과자
198,베베미 아기과자 쌀과자 떡뻥 10+2/1만이상 무료배송,0.009117082533589251,0.9199999999999999,0.1619604553024706,0.9516129032258064,김명희우리애들밥상 김 자반 간식 반찬 양념 식품,청오 유기농 쌀튀밥 쌀과자,Plum Organics 슈퍼 퍼프 오가닉 베지 프루트 & 그레인 퍼프 42g,한양식품 오징어 숏다리 20g
199,유기농쌀 쌀과자 10+2봉/1만원 무배/우체국택배,0.033109404990403074,0.96,0.10912984134537122,0.12903225806451613,남양유업 아이꼬야(구 아기꼬야) 사과  딸기  귤,일동후디스.남양.매일.아이배냇 아기 과자 간식 반찬,[질마재농장] 유기농100% 무첨가 유기농쌀과자 / 떡뻥,[지후쌀과자] 유기농쌀/쌀과자 10+2봉/떡뻥/1만원무배/우체국
200,네덜란드 고다스 와플 수입과자/카라멜/수입쿠키/과자/바/아기쿠키/수제과자/수제쿠키/쌀과자/커피과자,0.1506717850287908,1.0,2.5044140297273947e-05,0.967741935483871,김명희우리애들밥상 김 자반 간식 반찬 양념 식품,E [헵시바] 100%천연 아비삭 과일칩 14g (바나나)×4개/과일과자/웰빙과자/영양만점/몸좋고맛좋은/,청오 유기농 쌀튀밥 쌀과자,맘마밀 요미요미 유기농쌀과자 7개월
201,E [헵시바] 100%천연 아비삭 과일칩 14g (바나나)×4개/과일과자/웰빙과자/영양만점/몸좋고맛좋은/,0.2658349328214971,1.0,1.2522070148636973e-05,0.9838709677419355,네덜란드 고다스 와플 수입과자/카라멜/수입쿠키/과자/바/아기쿠키/수제과자/수제쿠키/쌀과자/커피과자,11특가 크리스피롤 12곡 16곡 19곡 22곡 곡물과자,키딜리셔스 쌀과자 40g,이든힐 퍼프 과일맛 스낵
202,[하리보] 하리보 젤리 골드베렌 980g,0.2694337811900192,0.9199999999999999,0.02585807485693535,0.016129032258064516,[매일유업] 요미요미 유기농쌀떡뻥 30g 6봉,[매일유업] 요미요미 유기농쌀떡뻥 30g 6봉,내아이애 유기농 쌀과자 과일담은 현미 과자 모음 할인전(8+1이벤트),내아이애 스스로 스틱 5종 세트
203,착한가격 유아과자) 단호박 못난이 쌀과자 7개월부터 유아간식 유기농쌀과자 아기쌀과자 국내산,0.1902591170825336,0.0,0.0,0.27419354838709675,착한가격 유아과자) 백미 못난이 쌀과자 6개월부터,착한가격 유아과자) 당근 못난이 쌀과자 7개월부터,착한가격 유아과자) 배 못난이 쌀과자 7개월부터 유,착한가격 유아과자) 단호박 못난이 쌀과자 7개월부
204,착한가격 유아과자) 백미 못난이 쌀과자 6개월부터,0.1876199616122841,0.0,0.0,0.27419354838709675,착한가격 유아과자) 단호박 못난이 쌀과자 7개월부터 유아간식 유기농쌀과자 아기쌀과자 국내산,착한가격 유아과자) 당근 못난이 쌀과자 7개월부터,착한가격 유아과자) 배 못난이 쌀과자 7개월부터 유,착한가격 유아과자) 단호박 못난이 쌀과자 7개월부
205,착한가격 유아과자) 당근 못난이 쌀과자 7개월부터,0.2034548944337812,0.0,0.0,0.27419354838709675,착한가격 유아과자) 당근 못난이 쌀과자 7개월부터,착한가격 유아과자) 배 못난이 쌀과자 7개월부터 유,착한가격 유아과자) 단호박 못난이 쌀과자 7개월부터 유아간식 유기농쌀과자 아기쌀과자 국내산,착한가격 유아과자) 백미 못난이 쌀과자 6개월부터
206,착한가격 유아과자) 배 못난이 쌀과자 7개월부터 유,0.2034548944337812,0.0,0.0,0.27419354838709675,착한가격 유아과자) 당근 못난이 쌀과자 7개월부터,착한가격 유아과자) 배 못난이 쌀과자 7개월부터 유,착한가격 유아과자) 단호박 못난이 쌀과자 7개월부터 유아간식 유기농쌀과자 아기쌀과자 국내산,착한가격 유아과자) 백미 못난이 쌀과자 6개월부터
207,착한가격 유아과자) 단호박 못난이 쌀과자 7개월부,0.2034548944337812,0.0,0.0,0.27419354838709675,착한가격 유아과자) 당근 못난이 쌀과자 7개월부터,착한가격 유아과자) 배 못난이 쌀과자 7개월부터 유,착한가격 유아과자) 단호박 못난이 쌀과자 7개월부터 유아간식 유기농쌀과자 아기쌀과자 국내산,착한가격 유아과자) 백미 못난이 쌀과자 6개월부터
208,김명희우리애들밥상 김 자반 간식 반찬 양념 식품,0.049904030710172756,1.0,0.00015026484178364368,1.0,네덜란드 고다스 와플 수입과자/카라멜/수입쿠키/과자/바/아기쿠키/수제과자/수제쿠키/쌀과자/커피과자,청오 유기농 쌀튀밥 쌀과자,베베미 아기과자 쌀과자 떡뻥 10+2/1만이상 무료배송,E [헵시바] 100%천연 아비삭 과일칩 14g (바나나)×4개/과일과자/웰빙과자/영양만점/몸좋고맛좋은/
